question,answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,total_time_without_classification,level
When was the American football wide receiver for the Dallas Cowboys of the NFL born who was a guest star in  Back of the Shop and also earned  All-American honors in 2008?,"November 4, 1988",multihop,"[""A fan favorite, he was a Pro Bowl selection in 1984, played in Super Bowl XXVIII and Super Bowl XXX, and was on the Cowboys' roster for Super Bowl XXVII"", 'Terrance Tyrone Williams (born September 8, 1989) is an American football wide receiver for the Dallas Cowboys of the National Football League (NFL)', 'He was drafted by the Cowboys in the third round of the 2013 NFL Draft.  He played college football at Baylor, where he earned All-American recognition.', 'He played college football for the University of Michigan, earned unanimous All-American honors, and was recognized as the top college wide receiver', 'He played college football for the University of Southern California (USC), and earned All-American honors', 'He played college football at the University of Pennsylvania where he earned All-American honors in both football and track.  He was drafted by the New York Giants in the 1974 NFL Draft', ""A fan favorite, he was a Pro Bowl selection in 1984, played in Super Bowl XXVIII and Super Bowl XXX, and was on the Cowboys' roster for Super Bowl XXVII"", 'He played college football at Oklahoma State, where he earned All-American honors in 2008.  He was drafted by the Cowboys in the first round of the 2010 NFL Draft.', 'He was drafted by the Cowboys in the third round of the 2013 NFL Draft.  He played college football at Baylor, where he earned All-American recognition.', 'Terrance Tyrone Williams (born September 8, 1989) is an American football wide receiver for the Dallas Cowboys of the National Football League (NFL)', 'He was drafted by the Cowboys in the third round of the 2013 NFL Draft.  He played college football at Baylor, where he earned All-American recognition.', 'He played college football at Oklahoma State, where he earned All-American honors in 2008.  He was drafted by the Cowboys in the first round of the 2010 NFL Draft.', 'He was drafted by the Cowboys in the third round of the 2013 NFL Draft.  He played college football at Baylor, where he earned All-American recognition.', 'He played college football at Oklahoma State, where he earned All-American honors in 2008.  He was drafted by the Cowboys in the first round of the 2010 NFL Draft.', ""A fan favorite, he was a Pro Bowl selection in 1984, played in Super Bowl XXVIII and Super Bowl XXX, and was on the Cowboys' roster for Super Bowl XXVII"", 'He played college football at Oklahoma State, where he earned All-American honors in 2008.  He was drafted by the Cowboys in the first round of the 2010 NFL Draft.', ""A fan favorite, he was a Pro Bowl selection in 1984, played in Super Bowl XXVIII and Super Bowl XXX, and was on the Cowboys' roster for Super Bowl XXVII"", 'He played college football for the University of Michigan, earned unanimous All-American honors, and was recognized as the top college wide receiver', 'He played college football at Oklahoma State, where he earned All-American honors in 2008.  He was drafted by the Cowboys in the first round of the 2010 NFL Draft.', 'He was drafted by the Cowboys in the third round of the 2013 NFL Draft.  He played college football at Baylor, where he earned All-American recognition.', ""A fan favorite, he was a Pro Bowl selection in 1984, played in Super Bowl XXVIII and Super Bowl XXX, and was on the Cowboys' roster for Super Bowl XXVII"", 'He played college football at Oklahoma State, where he earned All-American honors in 2008.  He was drafted by the Cowboys in the first round of the 2010 NFL Draft.', 'He played college football at the University of Pennsylvania where he earned All-American honors in both football and track.  He was drafted by the New York Giants in the 1974 NFL Draft']","When was the American football wide receiver for the Dallas Cowboys of the NFL born who was a guest star in  Back of the Shop and also earned All-American honors in 2008?

September 8, 1989",4.210657835,1.207969904,2.165245295,4.532533646,12.11640668,7.905748844,hard
Yes? No? is the debut extended play by  South Korean singer and member of what girl group?,miss A,singlehop,"['She is also a former member of the South Korean girl group, Orange', 'She is best known as the former main vocalist and member of South Korean girl group T-ara.', 'She debuted as a member of South Korean girl group Girls\' Generation in August 2007 and initially gained some popularity as a singer upon recording soundtrack songs ""If"" for ""Hong Gil Dong"" and', 'Yes?  No?  is the debut extended play by South Korean singer Suzy.  It was released by JYP Entertainment on January 24, 2017.  The extended play features six original tracks.', ""Don't Say No is the debut extended play by South Korean singer Seohyun.  It was released by S.M. Entertainment on January 17, 2017"", 'Her career as a solo artist began in May, 2016, with the release of her debut extended play, ""Free Somebody"".', 'She is also a former member of the South Korean girl group, Orange', 'She is best known as the former main vocalist and member of South Korean girl group T-ara.', 'South Korea-based girl group Twice have released four extended plays (one of which was reissued under a different title), one compilation album, one compilation EP, and five singles', 'She debuted as a member of South Korean girl group Girls\' Generation in August 2007 and initially gained some popularity as a singer upon recording soundtrack songs ""If"" for ""Hong Gil Dong"" and', 'She is also a former member of the South Korean girl group, Orange', 'She is best known as the former main vocalist and member of South Korean girl group T-ara.', 'She is best known as the former main vocalist and member of South Korean girl group T-ara.', 'She is also a former member of the South Korean girl group, Orange', 'She debuted as a member of South Korean girl group Girls\' Generation in August 2007 and initially gained some popularity as a singer upon recording soundtrack songs ""If"" for ""Hong Gil Dong"" and', ""Don't Say No is the debut extended play by South Korean singer Seohyun.  It was released by S.M. Entertainment on January 17, 2017"", 'Yes?  No?  is the debut extended play by South Korean singer Suzy.  It was released by JYP Entertainment on January 24, 2017.  The extended play features six original tracks.', ""M. Entertainment on January 17, 2017.  The EP marked the official solo debut of Seohyun, who had been known as a member of South Korean girl group Girls' Generation for ten years."", 'Her career as a solo artist began in May, 2016, with the release of her debut extended play, ""Free Somebody"".', 'South Korea-based girl group Twice have released four extended plays (one of which was reissued under a different title), one compilation album, one compilation EP, and five singles', 'She is also a former member of the South Korean girl group, Orange', 'Yes?  No?  is the debut extended play by South Korean singer Suzy.  It was released by JYP Entertainment on January 24, 2017.  The extended play features six original tracks.', ""Don't Say No is the debut extended play by South Korean singer Seohyun.  It was released by S.M. Entertainment on January 17, 2017"", 'South Korea-based girl group Twice have released four extended plays (one of which was reissued under a different title), one compilation album, one compilation EP, and five singles']",South Korean singer Suzy.,3.769953012,0.881188393,2.248803616,3.558299065,10.45824409,6.688291073,hard
Which American alternative rock band formed in 1999 performed in concerts opened by Mulchmen?,The Breeders,multihop,"['American alternative rock band R.E.M', 'The Amps were an American alternative/indie rock group', 'From the 1990s alternative rock began to dominate rock music and break through into the mainstream in the form of grunge, Britpop, and indie rock', 'They have opened for bands such as Dick Dale, Man or Astro-man? , Los Straitjackets, and The Breeders.', 'and during the late 1960s and mid-1970s these band and others in their genre were featured at a number of historic rock festivals', 'They stood out because they took the risk of making a big spectacle in their concerts in order to reach to the level of other international heavy metal bands', 'American alternative rock band R.E.M', 'Their musical style inspired several other alternative rock bands and musicians, and the band became one of the first alternative rock acts to experience breakthrough commercial success.  R.E.M', 'The Amps were an American alternative/indie rock group', 'American alternative rock band R.E.M', 'The Amps were an American alternative/indie rock group', 'Their musical style inspired several other alternative rock bands and musicians, and the band became one of the first alternative rock acts to experience breakthrough commercial success.  R.E.M', 'American alternative rock band R.E.M', 'The Amps were an American alternative/indie rock group', 'They stood out because they took the risk of making a big spectacle in their concerts in order to reach to the level of other international heavy metal bands']",The Mulchmen.,3.741415977,0.83212018,2.018619061,3.011443615,9.603598833,5.862182856,hard
Who starred in the film that opened the 48th annual Berlin International Film Festival?,Daniel Day-Lewis and Emily Watson,singlehop,"['The 54th annual Berlin International Film Festival was held from February 6–16, 2003', 'The 50th annual Berlin International Film Festival was held from February 9 to 20, 2000.  The festival opened with ""The Million Dollar Hotel"" by Wim Wenders', 'Two years later, his film ""Maravillas"" was entered into the 31st Berlin International Film Festival', 'The film was directed by Sean Anders, and stars Josh Zuckerman, Amanda Crew, Clark Duke, Seth Green, and James Marsden, while Katrina Bowden, Alice Greczyn, Michael Cudlitz, Dave Sheridan', 'The film was directed by David Lynch and stars John Hurt, Anthony Hopkins, Anne Bancroft, John Gielgud, Wendy Hiller, Michael Elphick, Hannah Gordon and Freddie Jones', ""It was directed by Sydney Pollack and starred Burt Lancaster, Patrick O'Neal, Jean-Pierre Aumont, Bruce Dern, and Peter Falk"", 'The 54th annual Berlin International Film Festival was held from February 6–16, 2003', 'The 48th annual Berlin International Film Festival was held from February 11 to 22, 1998.  The festival opened with the Irish film ""The Boxer"" by Jim Sheridan', 'The 54th annual Berlin International Film Festival was held from February 6–16, 2003', 'Two years later, his film ""Maravillas"" was entered into the 31st Berlin International Film Festival', 'The 50th annual Berlin International Film Festival was held from February 9 to 20, 2000.  The festival opened with ""The Million Dollar Hotel"" by Wim Wenders', 'The 54th annual Berlin International Film Festival was held from February 6–16, 2003', 'The 58th annual Berlin International Film Festival was held from February 7 to February 17, 2008.  The festival opened with Martin Scorsese\'s documentary film ""Shine a Light""', 'The film was directed by Sean Anders, and stars Josh Zuckerman, Amanda Crew, Clark Duke, Seth Green, and James Marsden, while Katrina Bowden, Alice Greczyn, Michael Cudlitz, Dave Sheridan', 'The 54th annual Berlin International Film Festival was held from February 6–16, 2003', ""It was directed by Sydney Pollack and starred Burt Lancaster, Patrick O'Neal, Jean-Pierre Aumont, Bruce Dern, and Peter Falk"", 'The 50th annual Berlin International Film Festival was held from February 9 to 20, 2000.  The festival opened with ""The Million Dollar Hotel"" by Wim Wenders', 'The 48th annual Berlin International Film Festival was held from February 11 to 22, 1998.  The festival opened with the Irish film ""The Boxer"" by Jim Sheridan']","The film that opened the 48th annual Berlin International Film Festival was ""The Boxer"" by Jim Sheridan.",3.761667252,0.766114473,2.307165146,3.801981926,10.6369288,6.875261545,hard
Who directed the movie in which Lynn Cartwright played the older version of Gena Davis' character Dottie Hinson? ,Penny Marshall,singlehop,"[""Lynn Cartwright (February 27, 1927 – January 2, 2004) was an American character actress probably best known for her performance as the older version of Geena Davis' character, Dottie Hinson"", 'Despite similarities, Green was not the inspiration for Geena Davis\'s character, Dottie Hinson, in the 1992 film ""A League of Their Own""; Dottie Hinson was loosely based on Green\'s teammate', 'Angela Margaret Cartwright (born September 9, 1952) is an English-born American actress primarily known for her roles in movies and television', 'The film was directed by Arlene Sanford and written by Geoff Rodkey, and stars Bridgit Mendler, Leigh-Allyn Baker, Bradley Steven Perry, Mia Talerico, Eric Allan Kramer', 'The film is directed by Andy Fickman and stars Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Ciarán Hinds, and Carla Gugino.', 'The film was directed by David Lynch and stars John Hurt, Anthony Hopkins, Anne Bancroft, John Gielgud, Wendy Hiller, Michael Elphick, Hannah Gordon and Freddie Jones', 'Despite similarities, Green was not the inspiration for Geena Davis\'s character, Dottie Hinson, in the 1992 film ""A League of Their Own""; Dottie Hinson was loosely based on Green\'s teammate', 'Angela Margaret Cartwright (born September 9, 1952) is an English-born American actress primarily known for her roles in movies and television', 'Her older sister is actress Veronica Cartwright.', 'Dottie Hinson, in the 1992 film ""A League of Their Own""', ""Lynn Cartwright (February 27, 1927 – January 2, 2004) was an American character actress probably best known for her performance as the older version of Geena Davis' character, Dottie Hinson"", ""Lynn Cartwright (February 27, 1927 – January 2, 2004) was an American character actress probably best known for her performance as the older version of Geena Davis' character, Dottie Hinson"", 'The film was directed by Arlene Sanford and written by Geoff Rodkey, and stars Bridgit Mendler, Leigh-Allyn Baker, Bradley Steven Perry, Mia Talerico, Eric Allan Kramer', ""Lynn Cartwright (February 27, 1927 – January 2, 2004) was an American character actress probably best known for her performance as the older version of Geena Davis' character, Dottie Hinson"", 'The film is directed by Andy Fickman and stars Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Ciarán Hinds, and Carla Gugino.', 'The film was directed by Sean Anders, and stars Josh Zuckerman, Amanda Crew, Clark Duke, Seth Green, and James Marsden, while Katrina Bowden, Alice Greczyn, Michael Cudlitz, Dave Sheridan', ""Lynn Cartwright (February 27, 1927 – January 2, 2004) was an American character actress probably best known for her performance as the older version of Geena Davis' character, Dottie Hinson"", 'The film was directed by David Lynch and stars John Hurt, Anthony Hopkins, Anne Bancroft, John Gielgud, Wendy Hiller, Michael Elphick, Hannah Gordon and Freddie Jones', 'The film was directed by Sean Anders, and stars Josh Zuckerman, Amanda Crew, Clark Duke, Seth Green, and James Marsden, while Katrina Bowden, Alice Greczyn, Michael Cudlitz, Dave Sheridan']",Penny Marshall directed the movie in which Lynn Cartwright played the older version of Geena Davis' character Dottie Hinson.,3.588506937,0.899119616,2.350518942,4.03514266,10.87328815,7.284781218,hard
Hell on Earth is a series by the author of what nationality?,American,singlehop,"['B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: New World is the first trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', '23 Minutes in Hell is a personal book written by Protestant Christian Bill Wiese and published in 2006.  The book recounts what the author claims were his experiences in Hell in 1998', 'The series is written by Chuck Dixon with illustrations by Timothy Green II colored by Jose Villarrubia', 'The series is based on the best-selling novel of the same name by Anita Diamant.', 'and including in-jokes relating to the original series', 'B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: New World is the first trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'Jackie Kessler (born December 8, 1970) is the American author of the ""Hell on Earth"" urban fantasy paranormal romance series published by Kensington/Zebra', '23 Minutes in Hell is a personal book written by Protestant Christian Bill Wiese and published in 2006.  The book recounts what the author claims were his experiences in Hell in 1998', 'B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: New World is the first trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'Jackie Kessler (born December 8, 1970) is the American author of the ""Hell on Earth"" urban fantasy paranormal romance series published by Kensington/Zebra', 'B.P.R.D. Hell on Earth: New World is the first trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'The series is written by Chuck Dixon with illustrations by Timothy Green II colored by Jose Villarrubia', 'B.P.R.D. Hell on Earth: New World is the first trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'Hell on Earth is the dark paranormal series by Jackie Kessler', 'B.P.R.D. Hell on Earth: New World is the first trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'B.P.R.D. Hell on Earth: Gods and Monsters is the second trade paperback collection in the ""Hell on Earth"" cycle of the ""B.P.R.D."" series.', 'The series is based on the best-selling novel of the same name by Anita Diamant.']",American,3.747746229,0.932981253,2.322410345,3.709203959,10.71234179,6.964595556,hard
What type of film was Sydney Pollack's last film?,political thriller,singlehop,"['It was the final film to be directed by Sydney Pollack before his death in 2008.', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack\'s films from ""Tootsie"" (1982) through the director\'s last film, ""The Interpreter"" (2005).', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack\'s films from ""Tootsie"" (1982) through the director\'s last film, ""The Interpreter"" (2005).', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'Castle Keep is a ""firmly pro- and anti-war"" 1969 American Technicolor war film combining surrealism with tragic realism filmed in Panavision', 'He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack\'s films from ""Tootsie"" (1982) through the director\'s last film, ""The Interpreter"" (2005).', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack\'s films from ""Tootsie"" (1982) through the director\'s last film, ""The Interpreter"" (2005).', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'Castle Keep is a ""firmly pro- and anti-war"" 1969 American Technicolor war film combining surrealism with tragic realism filmed in Panavision', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.', 'He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack\'s films from ""Tootsie"" (1982) through the director\'s last film, ""The Interpreter"" (2005).', 'He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack\'s films from ""Tootsie"" (1982) through the director\'s last film, ""The Interpreter"" (2005).', 'It was the final film to be directed by Sydney Pollack before his death in 2008.', 'His last film was Sydney Pollack\'s wartime chiller ""Castle Keep"" in 1969.']","Sydney Pollack's wartime chiller ""Castle Keep"" in 1969.",3.624229193,0.864859581,2.216578245,3.968257427,10.67392445,7.049695253,hard
Do the Trailing bellflower and the Pseudocydonia sinensis belong to the same plant family?,no,singlehop,"['Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", 'It is a vigorous, low-growing, mound-forming evergreen perennial with deep purple flowers in summer.  Common names include Dalmatian bellflower, Adria bellflower and wall bellflower.', 'Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', 'flowering quince (""Pseudocydonia sinensis"", former ""Chaenomeles sinensis KOEHNE""),', ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", 'Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", 'Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", 'Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', ""Campanula piperi (Olympic bellflower, Olympic harebell, Piper's bellflower) is a species of flowering plant in the bellflower family, Campanulaceae"", 'Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', 'flowering quince (""Pseudocydonia sinensis"", former ""Chaenomeles sinensis KOEHNE""),', 'Pseudocydonia sinensis, the Chinese quince, is a deciduous or semi-evergreen tree in the family Rosaceae, native to eastern Asia in China, and the sole species in the genus Pseudocydonia', ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", 'It is a vigorous, low-growing, mound-forming evergreen perennial with deep purple flowers in summer.  Common names include Dalmatian bellflower, Adria bellflower and wall bellflower.', ""Campanula robinsiae is a rare species of flowering plant in the bellflower family known by the common names Brooksville bellflower, Robins' bellflower, and Chinsegut bellflower"", 'Trailing bellflower is a common name for several ornamental plants in the bellflower family and may refer to:', ""Campanula piperi (Olympic bellflower, Olympic harebell, Piper's bellflower) is a species of flowering plant in the bellflower family, Campanulaceae""]","Trailing bellflower and Pseudocydonia sinensis belong to different plant families: Trailing bellflower belongs to Campanulaceae (bellflower family), while Pseudocydonia sinensis belongs to Rosaceae (rose family).",3.754445791,1.044599056,2.349413395,4.485094547,11.63355279,7.879106998,hard
Jeff Bauman was the subject of a drama film directed by whom?,David Gordon Green,singlehop,"['Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'It follows Bauman, who loses his legs in the Boston Marathon bombing and must adjust to his new life, and stars Jake Gyllenhaal as Bauman, with Tatiana Maslany, Miranda Richardson', 'Directed by Michel Gondry and written by Seth Rogen and Evan Goldberg, the film stars Rogen, Jay Chou, Christoph Waltz, Edward James Olmos, David Harbour, Tom Wilkinson and Cameron Diaz', 'Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'It follows Bauman, who loses his legs in the Boston Marathon bombing and must adjust to his new life, and stars Jake Gyllenhaal as Bauman, with Tatiana Maslany, Miranda Richardson', 'The film was directed by Gábor Csupó and starred Dakota Blue Richards in the leading role', 'It follows Bauman, who loses his legs in the Boston Marathon bombing and must adjust to his new life, and stars Jake Gyllenhaal as Bauman, with Tatiana Maslany, Miranda Richardson', 'Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'Directed by Michel Gondry and written by Seth Rogen and Evan Goldberg, the film stars Rogen, Jay Chou, Christoph Waltz, Edward James Olmos, David Harbour, Tom Wilkinson and Cameron Diaz', 'Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'It follows Bauman, who loses his legs in the Boston Marathon bombing and must adjust to his new life, and stars Jake Gyllenhaal as Bauman, with Tatiana Maslany, Miranda Richardson', 'Cinematography was done by George C. Williams and the film was edited by A. Sreekar Prasad', 'Directed by Michel Gondry and written by Seth Rogen and Evan Goldberg, the film stars Rogen, Jay Chou, Christoph Waltz, Edward James Olmos, David Harbour, Tom Wilkinson and Cameron Diaz', 'It was written by Joel H. Cohen and directed by Steven Dean Moore, with Don Hertzfeldt directing a sequence in the opening titles', 'The film was directed by Arlene Sanford and written by Geoff Rodkey, and stars Bridgit Mendler, Leigh-Allyn Baker, Bradley Steven Perry, Mia Talerico, Eric Allan Kramer', 'The film was directed by Gábor Csupó and starred Dakota Blue Richards in the leading role', 'Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'Cinematography was done by George C. Williams and the film was edited by A. Sreekar Prasad', 'Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'It follows Bauman, who loses his legs in the Boston Marathon bombing and must adjust to his new life, and stars Jake Gyllenhaal as Bauman, with Tatiana Maslany, Miranda Richardson', 'Cinematography was done by George C. Williams and the film was edited by A. Sreekar Prasad', 'It follows Bauman, who loses his legs in the Boston Marathon bombing and must adjust to his new life, and stars Jake Gyllenhaal as Bauman, with Tatiana Maslany, Miranda Richardson', 'Jeff Bauman Jr. is an American author.  He lost his legs in the Boston Marathon bombing and was the subject of a famous photograph taken in the aftermath of the bombing', 'Directed by Michel Gondry and written by Seth Rogen and Evan Goldberg, the film stars Rogen, Jay Chou, Christoph Waltz, Edward James Olmos, David Harbour, Tom Wilkinson and Cameron Diaz']",Gábor Csupó,3.708132505,1.007227421,2.239837646,3.647167206,10.60236478,6.894232274,hard
"The person who's death necessitated the 2014 mayoral election in Jackson, Mississippi was born in what city?","Detroit, Michigan",singlehop,"['The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'She previously served from 2009 to 2014 as Deputy Secretary of Technology under Governors Tim Kaine and Bob McDonnell.  Jackson was born in Newport News, Virginia and was raised in Poquoson', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'She previously served from 2009 to 2014 as Deputy Secretary of Technology under Governors Tim Kaine and Bob McDonnell.  Jackson was born in Newport News, Virginia and was raised in Poquoson', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'She previously served from 2009 to 2014 as Deputy Secretary of Technology under Governors Tim Kaine and Bob McDonnell.  Jackson was born in Newport News, Virginia and was raised in Poquoson', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'She previously served from 2009 to 2014 as Deputy Secretary of Technology under Governors Tim Kaine and Bob McDonnell.  Jackson was born in Newport News, Virginia and was raised in Poquoson', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'She previously served from 2009 to 2014 as Deputy Secretary of Technology under Governors Tim Kaine and Bob McDonnell.  Jackson was born in Newport News, Virginia and was raised in Poquoson', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'He served as a human rights lawyer in Michigan and Mississippi.  In 2013, after serving on the City Council, he was elected as Mayor of Jackson, Mississippi', 'The 2014 mayoral election in Jackson, Mississippi took place on April 22, 2014.  It was necessitated after the death of incumbent mayor Chokwe Lumumba']","Newport News, Virginia",3.641283512,1.346444607,2.375085831,3.578442574,10.94125652,7.299973011,hard
Where does the city that the Dunedin Isles Golf Club Golf Course is get it's name from?,"""Dùn Èideann""",singlehop,"['5 million.  The golf course near Kananaskis Village, Alberta designed by the golf course architect Robert Trent Jones, consists of two 18-hole golf layouts, played beneath Mt.Lorette and Mt', '""  The course was constructed during a golf course boom in the Chicago area during first few years of the 1900s.  The course was named after William H. Wing, who donated the land for a park in 1902', 'Kananaskis Country Golf Course is a publicly accessible world-renowned 36-hole golf course situated in Kananaskis Country, a park system west of Calgary, Alberta', '""  The course was constructed during a golf course boom in the Chicago area during first few years of the 1900s.  The course was named after William H. Wing, who donated the land for a park in 1902', 'Originally golf was played on Ascot Heath within the confines of the Race Course and became a Royal Club by Royal Command of Queen Victoria in 1887.  Hamilton was the president of this club \\', 'He participated in the design of over 300 golf courses (115 on his own) in North America, South America, Europe, Australia, Asia, and Africa', 'The original eighteen-hole golf course was made up the north shore of Duluth, near the Lester Park River.  The golf course was established in 1934', 'The original eighteen-hole golf course was made up the north shore of Duluth, near the Lester Park River.  The golf course was established in 1934', 'The course was developed by Tom Bendelow, a prolific designer who laid out over six hundred golf courses', 'The Ascot Golf Club was founded in 1887 .  It is the second oldest and the only Royal Golf Club in Berkshire']",Dunedin Isles Golf Club is not mentioned in the retrieved context.,3.650897026,0.857330322,2.554668427,3.302339077,10.36523485,6.714337826,hard
