question,answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,total_time_without_classification,level
What locations is the folklore which Huldra belongs to representative of?,"Norway, Sweden, Finland, Denmark, Iceland and the Faroe Islands",multihop,"['Scandinavian folklore or Nordic folklore is the folklore of Norway, Sweden, Finland, Denmark, Iceland and the Faroe Islands.', 'Many of the legends surrounding mythical creatures are also incorporated in the books.  ""Children ..', 'Many of these are derived from folklore, primarily Greek mythology, but also British and Scandinavian folklore', 'Many of these are derived from folklore, primarily Greek mythology, but also British and Scandinavian folklore', 'Scandinavian folklore or Nordic folklore is the folklore of Norway, Sweden, Finland, Denmark, Iceland and the Faroe Islands.', ')  In Norwegian folklore, she is known as huldra (""the [archetypal] hulder"", though folklore presupposes that there is an entire Hulder race and not just a single individual)', 'Scandinavian folklore or Nordic folklore is the folklore of Norway, Sweden, Finland, Denmark, Iceland and the Faroe Islands.', 'The mountain is named after Huldra in Scandinavian folklore.', ')  In Norwegian folklore, she is known as huldra (""the [archetypal] hulder"", though folklore presupposes that there is an entire Hulder race and not just a single individual)', 'Many of the legends surrounding mythical creatures are also incorporated in the books.  ""Children ..', ')  In Norwegian folklore, she is known as huldra (""the [archetypal] hulder"", though folklore presupposes that there is an entire Hulder race and not just a single individual)', 'The mountain is named after Huldra in Scandinavian folklore.']",The folklore which Huldra belongs to is Scandinavian.,3.835739374,0.690538168,1.064213514,3.167900324,8.75839138,4.922652006,hard
Which band did Craig Northey formerly play with before releasing his solo album Giddy Up?,Odds,singlehop,"[""Craig Northey (born February 9, 1962) is a Canadian musician and film and TV composer.  He's one of the founding members of the band Odds, which released four albums between 1991 and 1996"", 'The b-side, ""Manchild"", was co-written with Craig Northey of the Vancouver-based band Odds', ""Giddy Up is the first solo CD released by Craig Northey, a former member of the Canadian 1990's alternative band Odds"", ""Craig Northey (born February 9, 1962) is a Canadian musician and film and TV composer.  He's one of the founding members of the band Odds, which released four albums between 1991 and 1996"", ""Giddy Up is the first solo CD released by Craig Northey, a former member of the Canadian 1990's alternative band Odds"", 'The b-side, ""Manchild"", was co-written with Craig Northey of the Vancouver-based band Odds', 'The b-side, ""Manchild"", was co-written with Craig Northey of the Vancouver-based band Odds', ""Craig Northey (born February 9, 1962) is a Canadian musician and film and TV composer.  He's one of the founding members of the band Odds, which released four albums between 1991 and 1996"", ""Giddy Up is the first solo CD released by Craig Northey, a former member of the Canadian 1990's alternative band Odds"", ""Giddy Up is the first solo CD released by Craig Northey, a former member of the Canadian 1990's alternative band Odds"", ""Craig Northey (born February 9, 1962) is a Canadian musician and film and TV composer.  He's one of the founding members of the band Odds, which released four albums between 1991 and 1996"", 'The b-side, ""Manchild"", was co-written with Craig Northey of the Vancouver-based band Odds']",Craig Northey formerly played with Odds before releasing his solo album Giddy Up.,3.632236958,0.799493074,1.1985991,3.428416491,9.058745623,5.426508665,hard
"In 1983, the Los Angeles Rams had which player as a running back?",Eric Dickerson,singlehop,"['Louis Rams from 1995 to 2015) in organized play', ""The 1983 Los Angeles Rams season was the team's 46th year with the National Football League and the 38th season in the city of Los Angeles"", 'He was drafted by the Los Angeles Rams in the tenth round of the 1992 NFL Draft.', ""The 1983 Los Angeles Rams season was the team's 46th year with the National Football League and the 38th season in the city of Los Angeles"", 'He was selected in the first round of the 1983 NFL Draft and played professionally for the Los Angeles Rams, Indianapolis Colts, Los Angeles Raiders, and Atlanta Falcons of the NFL', 'He was drafted by the Los Angeles Rams in the tenth round of the 1992 NFL Draft.', ""The 1983 Los Angeles Rams season was the team's 46th year with the National Football League and the 38th season in the city of Los Angeles"", 'He was selected in the first round of the 1983 NFL Draft and played professionally for the Los Angeles Rams, Indianapolis Colts, Los Angeles Raiders, and Atlanta Falcons of the NFL']",Eric Dickerson,3.735676527,1.188635349,1.185374498,2.935290813,9.044977188,5.309300661,hard
What is the name of a  kit violin and an opera?,L'Orfeo,singlehop,"[""The kit violin, dancing master's kit, or kit, is a stringed instrument"", 'It is essentially a very small violin, designed to fit in a pocket – hence its other common name, the pochette (French for ""small pocket"")', 'The violin is a wooden string instrument in the violin family.  It is the smallest and highest-pitched instrument in the family in regular use', ""The kit violin, dancing master's kit, or kit, is a stringed instrument"", 'Smaller violin-type instruments are known, including the violino piccolo and the kit violin, but these are virtually unused in the 2010s', ""The kit violin, dancing master's kit, or kit, is a stringed instrument"", 'Smaller violin-type instruments are known, including the violino piccolo and the kit violin, but these are virtually unused in the 2010s', 'It is essentially a very small violin, designed to fit in a pocket – hence its other common name, the pochette (French for ""small pocket"")', 'Several are called for (as ""violini piccoli alla francese"" – small French violins) in Monteverdi\'s 1607 ""Orfeo"".', ""The kit violin, dancing master's kit, or kit, is a stringed instrument""]",La Favorite is an opera.,3.684696913,0.707320452,1.139238119,3.001682043,8.532937527,4.848240614,hard
Wawa Welcome America is a celebration that takes place at what East Coast chain of stores?,Wawa Inc.,singlehop,"['Wawa Inc. is a chain of convenience store/gas stations located along the East Coast of the United States.  It operates in Pennsylvania, New Jersey, Delaware, Maryland, Virginia, and Florida', 's of 2008 , Wawa was the largest convenience store chain in Greater Philadelphia, and it is also the third-largest retailer of food in Greater Philadelphia, after ACME Markets and ShopRite.', 'Costco, Big 5 Sporting Goods, and Walmart accessible from the inside', 'Wawa Inc. is a chain of convenience store/gas stations located along the East Coast of the United States.  It operates in Pennsylvania, New Jersey, Delaware, Maryland, Virginia, and Florida', 's of 2008 , Wawa was the largest convenience store chain in Greater Philadelphia, and it is also the third-largest retailer of food in Greater Philadelphia, after ACME Markets and ShopRite.', 'Wawa Welcome America is an annual series of celebrations leading up to Independence Day, held in Philadelphia, Pennsylvania', 'Wawa Inc. is a chain of convenience store/gas stations located along the East Coast of the United States.  It operates in Pennsylvania, New Jersey, Delaware, Maryland, Virginia, and Florida', 'Costco, Big 5 Sporting Goods, and Walmart accessible from the inside', 's of 2008 , Wawa was the largest convenience store chain in Greater Philadelphia, and it is also the third-largest retailer of food in Greater Philadelphia, after ACME Markets and ShopRite.', 'Wawa Inc. is a chain of convenience store/gas stations located along the East Coast of the United States.  It operates in Pennsylvania, New Jersey, Delaware, Maryland, Virginia, and Florida', 'Wawa Welcome America is an annual series of celebrations leading up to Independence Day, held in Philadelphia, Pennsylvania']","Wawa Welcome America takes place at Wawa, an East Coast chain of stores located in Pennsylvania, New Jersey, Delaware, Maryland, Virginia, and Florida.",3.72770071,0.905088902,1.1963346,3.716773748,9.545897961,5.818197251,hard
Are Lake Memphremagog and Lake Prespa both freshwater lakes?,yes,singlehop,"['Lake Memphremagog (French: ""Lac Memphrémagog"" ) is a fresh water glacial lake located between Newport, Vermont, United States and Magog, Quebec, Canada', 'Prespa is the name of two freshwater lakes in southeast Europe, shared by Albania, Greece, and the Republic of Macedonia.  Of the total surface area, 176.3 km² belongs to the Republic of Macedonia, 46', 'The Prespa spirlin, ""Alburnoides prespensis"", is a fish species of Cyprinidae family.  Native to the Balcans: Lake Prespa in Greece, Macedonia, and Albania', 'Lake Memphremagog (French: ""Lac Memphrémagog"" ) is a fresh water glacial lake located between Newport, Vermont, United States and Magog, Quebec, Canada', 'The lake spans both Quebec and Vermont, but is mostly in Quebec', 'are a series of interconnected freshwater lakes located primarily in the upper mid-east region of North America, on the Canada–United States border', 'The Prespa spirlin, ""Alburnoides prespensis"", is a fish species of Cyprinidae family.  Native to the Balcans: Lake Prespa in Greece, Macedonia, and Albania', 'Prespa is the name of two freshwater lakes in southeast Europe, shared by Albania, Greece, and the Republic of Macedonia.  Of the total surface area, 176.3 km² belongs to the Republic of Macedonia, 46', 'It is endemic to the Lake Prespa watershed at the border area of Greece and the Republic of Macedonia.', 'It is endemic to the Lake Prespa watershed at the border area of Greece and the Republic of Macedonia.', 'This dialect is mainly spoken on the Eastern shore of Prespa Lake and Small Prespa Lake, both in the Republic of Macedonia and by the Slavic-speaking community on the Greek side of the border']","Yes, both Lake Memphremagog and Lake Prespa are freshwater lakes.",3.805710554,0.986267567,1.284716606,3.413087845,9.489782572,5.684072018,hard
Grand Trunk Western 6325 gained notoriety in 1946 for pulling  which United States President's successor's campaign train through Michigan?,Franklin D. Roosevelt,singlehop,"['Grand Trunk Western 6325 is a 4-8-4 (Northern) type steam locomotive built in 1942 by the American Locomotive Company for the Grand Trunk Western Railroad', 'On January 15, 1901, just after the Chicago and Grand Trunk was reorganized as the Grand Trunk Western Railway, the latter company bought the property of the Grand Trunk Junction.', 'The Grand Trunk Western Railroad Company (reporting mark GTW) is an important American subsidiary of the Canadian National Railway (reporting mark CN) operating in Michigan, Illinois, Indiana and Ohio', 'Grand Trunk Western 6325 is a 4-8-4 (Northern) type steam locomotive built in 1942 by the American Locomotive Company for the Grand Trunk Western Railroad', 'On January 15, 1901, just after the Chicago and Grand Trunk was reorganized as the Grand Trunk Western Railway, the latter company bought the property of the Grand Trunk Junction.', 'Grand Trunk Western 6325 is a 4-8-4 (Northern) type steam locomotive built in 1942 by the American Locomotive Company for the Grand Trunk Western Railroad', ""Since a corporate restructuring in 1971 the railroad has been under CN's subsidiary holding company the Grand Trunk Corporation.  Grand Trunk Western's routes are part of CN's Midwest Division"", 'The Grand Trunk Western Railroad Company (reporting mark GTW) is an important American subsidiary of the Canadian National Railway (reporting mark CN) operating in Michigan, Illinois, Indiana and Ohio', 'Grand Trunk Western 6325 is a 4-8-4 (Northern) type steam locomotive built in 1942 by the American Locomotive Company for the Grand Trunk Western Railroad', ""Since a corporate restructuring in 1971 the railroad has been under CN's subsidiary holding company the Grand Trunk Corporation.  Grand Trunk Western's routes are part of CN's Midwest Division""]",Harry S. Truman,3.890693665,1.34152317,1.236271858,3.207463741,9.675952435,5.78525877,hard
Are both Choisya and Oenothera endemic to the Americas ?,yes,singlehop,"['Oenothera is a genus of about 145 species of herbaceous flowering plants native to the Americas.  It is the type genus of the family Onagraceae', 'Most all are native to the Americas.  There are about 100 species.', 'The number of species has long been debated, but two in western North America and two to four in eastern Asia are commonly acknowledged', 'Lindera is a genus of about 80-100 species of flowering plants in the family Lauraceae, mostly native to eastern Asia but with three species in eastern North America', 'Oenothera harringtonii is a species of flowering plant in the evening primrose family known by the common names Arkansas Valley evening primrose and Colorado Springs evening primrose', 'The number of species has long been debated, but two in western North America and two to four in eastern Asia are commonly acknowledged', 'Most all are native to the Americas.  There are about 100 species.', 'Lindera is a genus of about 80-100 species of flowering plants in the family Lauraceae, mostly native to eastern Asia but with three species in eastern North America']",Yes.,3.791744471,0.83944416,1.165652037,2.906644344,8.703485012,4.911740541,hard
The commander of the Totskoye nuclear exercise also command what battle that resulted in the deafeat of Nazi Germany?,Battle of Berlin,multihop,"['which resulted in the defeat of Nazi Germany, and the end of the War in Europe', 'The battle was a blow to Nazi Germany as Nuremberg was a center of the Nazi regime', 'During World War II he participated in multiple battles, ultimately commanding the 1st Belorussian Front in the Battle of Berlin, which resulted in the defeat of Nazi Germany', 'which resulted in the defeat of Nazi Germany, and the end of the War in Europe', 'The battle was a blow to Nazi Germany as Nuremberg was a center of the Nazi regime', 'During World War II he participated in multiple battles, ultimately commanding the 1st Belorussian Front in the Battle of Berlin, which resulted in the defeat of Nazi Germany', 'During World War II he participated in multiple battles, ultimately commanding the 1st Belorussian Front in the Battle of Berlin, which resulted in the defeat of Nazi Germany', 'which resulted in the defeat of Nazi Germany, and the end of the War in Europe', 'The battle was a blow to Nazi Germany as Nuremberg was a center of the Nazi regime', 'The battle was a blow to Nazi Germany as Nuremberg was a center of the Nazi regime', 'which resulted in the defeat of Nazi Germany, and the end of the War in Europe', 'The Battle of Nuremberg was a five-day battle between the forces of the United States 7th Army on one side, and Nazi Germany and Russian Liberation Army volunteers on the other during World War II']",The Battle of Berlin.,3.947019339,0.77969408,1.180037022,3.028794765,8.935545206,4.988525867,hard
Rossif Sutherland's half brother earned numerous awards for which show on Fox?,24,singlehop,"['Rossif Sutherland (born September 25, 1978) is a Canadian actor.  He, along with his brother Angus and half-brother Kiefer, are the sons of Donald Sutherland.', ""Noodle's brothers.  Five actors playing members of the Noodle family have won Tonys."", 'He is best known for his portrayal of Jack Bauer on the Fox drama series ""24"" (2001–2010, 2014), for which he earned an Emmy Award, a Golden Globe Award', 'Rossif Sutherland (born September 25, 1978) is a Canadian actor.  He, along with his brother Angus and half-brother Kiefer, are the sons of Donald Sutherland.', 'He is the younger brother of actor Christopher Massey.', 'Rossif Sutherland (born September 25, 1978) is a Canadian actor.  He, along with his brother Angus and half-brother Kiefer, are the sons of Donald Sutherland.', ""Noodle's brother Mister Noodle, which he accepted enthusiastically, calling it his favorite role in twenty years.  Jeter was in the role beginning in 2000, until his death in 2003"", 'He is best known for his portrayal of Jack Bauer on the Fox drama series ""24"" (2001–2010, 2014), for which he earned an Emmy Award, a Golden Globe Award', 'Rossif Sutherland (born September 25, 1978) is a Canadian actor.  He, along with his brother Angus and half-brother Kiefer, are the sons of Donald Sutherland.', 'including Emmy Awards in 1992, 1993, and 1994']",Kiefer's half-brother earned numerous awards for the show on Fox: 24.,3.650116682,1.044030905,1.264605045,3.45192337,9.410676003,5.760559321,hard
The 2001–02 FC Barcelona season contained a retired footballer who played in what capacity in his days before becoming the current manager?,central defender,singlehop,"['He played four years in the league', 'He played as a full back.  He has coached at club and national level all over the world.', 'On club level he played for Wrexham and West Bromwich Albion.', 'He played four years in the league', ""Futbol Club Barcelona's 2001–02 season was to be the last but one under the guidance of Joan Gaspart as president and the single season of management by Carles Rexach at Barcelona"", 'He then played two seasons in the American Professional Soccer League and over a dozen years playing in five indoor leagues.', 'He retired from football in May 1956, after playing 260 league games for Sunderland, scoring no goals.', ""Futbol Club Barcelona's 2001–02 season was to be the last but one under the guidance of Joan Gaspart as president and the single season of management by Carles Rexach at Barcelona"", 'He played as a full back.  He has coached at club and national level all over the world.', 'During his playing career he played 455 games and scored 134 goals for FC Barcelona and is best remembered for forming a successful partnership with Paulino Alcántara']",Carles Rexach.,3.572861195,0.975492239,1.14343977,2.972002029,8.663795233,5.090934038,hard
Are both Cars 2 and Prom animated films?,no,singlehop,"['Cars 2 is a 2011 American computer-animated action comedy spy film produced by Pixar Animation Studios for Walt Disney Pictures', 'Cars 2 (also known as Cars 2: The Video Game) is a racing game developed by Avalanche Software.  It is based on the film ""Cars 2"", the sequel to the 2006 film ""Cars""', '"" and ""Cars/Auto-Excess/Cars Chaos"", an animated television show and movie, that he believed Disney copied in order to make their own films, ""Cars"" and ""Cars 2"", both of which were very successful', 'Cars 2 is a 2011 American computer-animated action comedy spy film produced by Pixar Animation Studios for Walt Disney Pictures', 'Cars 2 (also known as Cars 2: The Video Game) is a racing game developed by Avalanche Software.  It is based on the film ""Cars 2"", the sequel to the 2006 film ""Cars""', 'its sequels ""Cars 2"" (2011), ""Cars 3"" (2017), and TV shorts known as ""Cars Toons', 'Cars 2 (also known as Cars 2: The Video Game) is a racing game developed by Avalanche Software.  It is based on the film ""Cars 2"", the sequel to the 2006 film ""Cars""', 'Cars 2 is a 2011 American computer-animated action comedy spy film produced by Pixar Animation Studios for Walt Disney Pictures', 'its sequels ""Cars 2"" (2011), ""Cars 3"" (2017), and TV shorts known as ""Cars Toons', '"" and ""Cars/Auto-Excess/Cars Chaos"", an animated television show and movie, that he believed Disney copied in order to make their own films, ""Cars"" and ""Cars 2"", both of which were very successful', 'Cars 2 is a 2011 American computer-animated action comedy spy film produced by Pixar Animation Studios for Walt Disney Pictures', 'Cars 2 (also known as Cars 2: The Video Game) is a racing game developed by Avalanche Software.  It is based on the film ""Cars 2"", the sequel to the 2006 film ""Cars""']",Yes.,3.671139002,0.631906748,1.286117315,3.157474279,8.746637344,5.075498342,hard
Sunderland Association Football Club is an English professional football club that plays in a championship referred to as the Sky Bet Championship for what reasons?,sponsorship reasons,singlehop,"['Sunderland Association Football Club ( , ) is an English professional football club based in the city of Sunderland, Tyne and Wear', 'Sunderland Association Football Club are an English association football club based in Sunderland, Tyne and Wear', 'Sunderland Association Football Club are a professional football club based in Sunderland, North East England.  They were formed in 1879 as ""Sunderland & District Teachers Association Football Club""', 'Sunderland Association Football Club ( , ) is an English professional football club based in the city of Sunderland, Tyne and Wear', 'Sunderland Association Football Club are an English association football club based in Sunderland, Tyne and Wear', 'Sunderland Association Football Club are a professional football club based in Sunderland, North East England.  They were formed in 1879 as ""Sunderland & District Teachers Association Football Club""', 'Sunderland Association Football Club are a professional football club based in Sunderland, North East England.  They were formed in 1879 as ""Sunderland & District Teachers Association Football Club""', 'Sunderland Association Football Club ( , ) is an English professional football club based in the city of Sunderland, Tyne and Wear', 'Sunderland Association Football Club are an English association football club based in Sunderland, Tyne and Wear', 'Sunderland Association Football Club ( , ) is an English professional football club based in the city of Sunderland, Tyne and Wear', 'Sunderland Association Football Club are an English association football club based in Sunderland, Tyne and Wear', 'Sunderland Association Football Club are a professional football club based in Sunderland, North East England.  They were formed in 1879 as ""Sunderland & District Teachers Association Football Club""']",Sunderland Association Football Club plays in the Sky Bet Championship because they are an English professional football club.,3.825558901,0.947398186,1.027285337,3.460365295,9.260607719,5.435048818,hard
Which ship was built in the US for the United Kingdom's naval warfare force?,"HMS ""Justice"" (W-140)",singlehop,"['Ultimately, the ships were scrapped in 2001.', 'HMS ""Justice"" (W-140), a Royal Navy ship classified as a rescue tug, was built in the United States as U.S. Navy ""ATR-1""-class rescue tug USS ""ATR-20"".  Never commissioned into the U.S', 'with three more ships of the class under construction', 'Ultimately, the ships were scrapped in 2001.', 'HMS ""Justice"" (W-140), a Royal Navy ship classified as a rescue tug, was built in the United States as U.S. Navy ""ATR-1""-class rescue tug USS ""ATR-20"".  Never commissioned into the U.S', 'HMS ""Justice"" (W-140), a Royal Navy ship classified as a rescue tug, was built in the United States as U.S. Navy ""ATR-1""-class rescue tug USS ""ATR-20"".  Never commissioned into the U.S', 'In 1956, the ship was acquired by the US Navy from the Maritime Administration, assigned to MSTS, and placed in-service as the USNS Bull Run (T-AO-156)', 'with three more ships of the class under construction']",HMS Justice (W-140),3.676799059,0.90287137,1.309717417,3.02729845,8.916686296,5.239887237,hard
What institution used the Maria A Wook to patrol navigable waterways of the unrecognized country in North American that existed in 1861 to 1865?,Union Navy,multihop,"['USS ""Maria A. Wood"" (1861) was a schooner acquired by the Union Navy during the American Civil War', 'and the queen dowager, Juliana Maria of Brunswick-Wolfenbüttel, from 1772 to 1784', 'She was used by the Navy to patrol navigable waterways of the Confederacy to prevent the South from trading with other countries.', 'and the queen dowager, Juliana Maria of Brunswick-Wolfenbüttel, from 1772 to 1784', 'USS ""Maria A. Wood"" (1861) was a schooner acquired by the Union Navy during the American Civil War', 'USS ""Gem of the Sea"" (1861) was a bark acquired by the Union Navy during the American Civil War', 'She was used by the Union Navy as a gunboat to patrol navigable waterways of the Confederacy to prevent the South from trading with other countries.', 'She was used by the Navy to patrol navigable waterways of the Confederacy to prevent the South from trading with other countries.', 'She was used by the Navy to patrol navigable waterways of the Confederacy to prevent the South from trading with other countries.', 'She was used by the Navy to patrol navigable waterways of the Confederacy to prevent the South from trading with other countries.']",The institution that used the Maria A Wook to patrol navigable waterways was the Union Navy.,3.848659277,1.021351337,1.208943844,3.370923042,9.449877501,5.601218224,hard
"First Charter Bank became part of what regional bank, headquartered in Cincinnati?",Fifth Third Bank,singlehop,"['Founded in 1863, First Financial has the eighth oldest national bank charter and has 110 locations in Ohio, Kentucky, and throughout Indiana.', 'First Financial Bancorp (NASDAQ:\xa0FFBC ) is a regional bank headquartered in Cincinnati, Ohio, with its operations center in the northern Cincinnati, Tri-County area', 'First Charter Bank (NASDAQ: FCTR), a subsidiary of First Charter Corporation, was a bank headquartered in Charlotte, North Carolina, United States', 'First Charter Bank (NASDAQ: FCTR), a subsidiary of First Charter Corporation, was a bank headquartered in Charlotte, North Carolina, United States', 'Founded in 1863, First Financial has the eighth oldest national bank charter and has 110 locations in Ohio, Kentucky, and throughout Indiana.', 'First Financial Bancorp (NASDAQ:\xa0FFBC ) is a regional bank headquartered in Cincinnati, Ohio, with its operations center in the northern Cincinnati, Tri-County area', 'Founded in 1863, First Financial has the eighth oldest national bank charter and has 110 locations in Ohio, Kentucky, and throughout Indiana.', 'First Financial Bancorp (NASDAQ:\xa0FFBC ) is a regional bank headquartered in Cincinnati, Ohio, with its operations center in the northern Cincinnati, Tri-County area', 'First Charter Bank (NASDAQ: FCTR), a subsidiary of First Charter Corporation, was a bank headquartered in Charlotte, North Carolina, United States']","First Charter Bank became part of First Financial Bancorp, which is headquartered in Cincinnati.",3.727626562,0.927160263,1.090906382,3.273382664,9.019075871,5.291449309,hard
Mary Ann Parkinson's husband hosted what talk show from 1971 to 1982 and from 1998 to 2007?,"""Parkinson""",singlehop,"['Mary Ann Parkinson, Lady Parkinson (née Heneghan; born 16 July 1936) is a British journalist and television presenter, and the wife of Sir Michael Parkinson.', 'He is best known for presenting his long-running television talk show, ""Parkinson"", from 1971 to 1982 and from 1998 to 2007', 'Mary Ann Parkinson was in fragile mental and physical health, and died soon afterwards in a psychiatric institution.', 'Mary Ann Parkinson, Lady Parkinson (née Heneghan; born 16 July 1936) is a British journalist and television presenter, and the wife of Sir Michael Parkinson.', 'Mary Ann Parkinson was in fragile mental and physical health, and died soon afterwards in a psychiatric institution.', 'Mary Ann Parkinson, Lady Parkinson (née Heneghan; born 16 July 1936) is a British journalist and television presenter, and the wife of Sir Michael Parkinson.', 'He is best known for presenting his long-running television talk show, ""Parkinson"", from 1971 to 1982 and from 1998 to 2007', 'Sir Michael Parkinson {\'1\': "", \'2\': "", \'3\': "", \'4\': ""} (born 28 March 1935) is an English broadcaster, journalist and author', 'Mary Ann Parkinson was in fragile mental and physical health, and died soon afterwards in a psychiatric institution.', 'He is best known for presenting his long-running television talk show, ""Parkinson"", from 1971 to 1982 and from 1998 to 2007']","""Parkinson""",3.760789633,1.411795139,1.096300364,3.018364668,9.287249804,5.526460171,hard
"How many seasons did, the Guard with a FG% around .420, play in the NBA ?",14 seasons,singlehop,"['Guards usually have lower FG% than forwards and centers', ""Guard Allen Iverson often had a low FG% (around .420) because he took the bulk of his team's shot attempts, even with high difficulty shots."", 'Field goal percentage in basketball is the ""ratio"" of field goals ""made"" to field goals ""attempted"".  Its abbreviation is FG%', 'Guards usually have lower FG% than forwards and centers', 'Field goal percentage in basketball is the ""ratio"" of field goals ""made"" to field goals ""attempted"".  Its abbreviation is FG%', ""Guard Allen Iverson often had a low FG% (around .420) because he took the bulk of his team's shot attempts, even with high difficulty shots."", ""Guard Allen Iverson often had a low FG% (around .420) because he took the bulk of his team's shot attempts, even with high difficulty shots."", 'Field goal percentage in basketball is the ""ratio"" of field goals ""made"" to field goals ""attempted"".  Its abbreviation is FG%', 'Field goal percentage in basketball is the ""ratio"" of field goals ""made"" to field goals ""attempted"".  Its abbreviation is FG%', ""Guard Allen Iverson often had a low FG% (around .420) because he took the bulk of his team's shot attempts, even with high difficulty shots.""]",15 seasons,3.879880905,1.104106188,1.225554228,2.955495358,9.165036678,5.285155773,hard
"Who was the 16 year head football coach at University of Oklahoma, who won a title in 2000 after his departure?",Barry Layne Switzer,multihop,"['He was an alumnus of Oklahoma State, and played football and basketball while attending the university', 'He is currently the head football coach at East Central University in Ada, Oklahoma, a position he first held from 2004 to 2005 and then resume in 2009', 'Higgins previously served as the head football coach at Northwestern Oklahoma State University from 2000 to 2004', 'He was an alumnus of Oklahoma State, and played football and basketball while attending the university', 'Higgins previously served as the head football coach at Northwestern Oklahoma State University from 2000 to 2004', 'He is currently the head football coach at East Central University in Ada, Oklahoma, a position he first held from 2004 to 2005 and then resume in 2009', 'He is currently the head football coach at East Central University in Ada, Oklahoma, a position he first held from 2004 to 2005 and then resume in 2009', 'Higgins previously served as the head football coach at Northwestern Oklahoma State University from 2000 to 2004']",Barry Higgins.,4.026529551,1.047911406,1.20144105,2.954534292,9.230416298,5.203886747,hard
Where did the 2017 Gujarat Lions coach graduate from college?,St. Bede's College,singlehop,"['Now he is the coach of Saurastra Cricket Team & soon will join Gujarat Lions IPL team as Assistant Coach.', 'He made his Twenty20 debut for Gujarat Lions in the 2017 Indian Premier League on 27 April 2017.', 'He made his Twenty20 debut for Gujarat Lions in the 2017 Indian Premier League on 9 April 2017.', 'Now he is the coach of Saurastra Cricket Team & soon will join Gujarat Lions IPL team as Assistant Coach.', 'Now he is the coach of Saurastra Cricket Team & soon will join Gujarat Lions IPL team as Assistant Coach.', 'He made his Twenty20 debut for Gujarat Lions in the 2017 Indian Premier League on 9 April 2017.']",No information available.,3.703558445,0.840132952,1.155972719,2.858504295,8.558168411,4.854609966,hard
Are the Trump Palace Condominiums taller than the One Dag Hammarskjöld Plaza?,no,singlehop,"['One Dag Hammarskjöld Plaza is a high-rise office building located at 885 Second Avenue in Midtown Manhattan, New York City.  It is a 628 ft (191 m) tall skyscraper', 'Trump Palace Condominiums is a 623 ft tall skyscraper at 200 East 69th Street in New York City, New York.  It was completed in 1991 and has 54 floors', 'The second-tallest building in the city is the Fortune Plaza Office Building 1, which stands 260 m tall with 63 stories', 'Trump Palace Condominiums is a 623 ft tall skyscraper at 200 East 69th Street in New York City, New York.  It was completed in 1991 and has 54 floors', 'It is a 628 ft (191 m) tall skyscraper.  It was completed in 1972 and has 49 floors.  It has 69,675 m² of floor area and is the 65th tallest building in New York.  Its main usage is office space', 'One Dag Hammarskjöld Plaza is a high-rise office building located at 885 Second Avenue in Midtown Manhattan, New York City.  It is a 628 ft (191 m) tall skyscraper', 'The second-tallest building in the city is the Fortune Plaza Office Building 1, which stands 260 m tall with 63 stories']","No, Trump Palace Condominiums are not taller than One Dag Hammarskjöld Plaza.",3.559346199,0.972889423,1.436013699,3.398402929,9.36665225,5.807306051,hard
Where does the 1994 Tampa Bay Buccaneers coach currently coach at?,Pickens High School,singlehop,"['He played in the National Football League for the Tampa Bay Buccaneers in 1993 and 1994', 'He formally served as the Director of Pro Scouting for the Tampa Bay Buccaneers but now serves as Director of Football Operations for the Tampa Bay Buccaneers.', 'Dirk Jeffrey Koetter ( ; born February 5, 1959) is an American football coach who is the head coach for the Tampa Bay Buccaneers of the National Football League (NFL)', 'Dirk Jeffrey Koetter ( ; born February 5, 1959) is an American football coach who is the head coach for the Tampa Bay Buccaneers of the National Football League (NFL)', 'Koetter was also the offensive coordinator for three National Football League teams: the Jacksonville Jaguars (2007-2011), the Atlanta Falcons (2012-2014), and the Tampa Bay Buccaneers (2015).', 'He formally served as the Director of Pro Scouting for the Tampa Bay Buccaneers but now serves as Director of Football Operations for the Tampa Bay Buccaneers.', 'He formally served as the Director of Pro Scouting for the Tampa Bay Buccaneers but now serves as Director of Football Operations for the Tampa Bay Buccaneers.', 'Dirk Jeffrey Koetter ( ; born February 5, 1959) is an American football coach who is the head coach for the Tampa Bay Buccaneers of the National Football League (NFL)', 'He formally served as the Director of Pro Scouting for the Tampa Bay Buccaneers but now serves as Director of Football Operations for the Tampa Bay Buccaneers.', 'Dirk Jeffrey Koetter ( ; born February 5, 1959) is an American football coach who is the head coach for the Tampa Bay Buccaneers of the National Football League (NFL)']",The 1994 Tampa Bay Buccaneers coach currently coaches at the Tampa Bay Buccaneers.,3.739505768,0.819293022,1.198626757,3.357152462,9.114578009,5.375072241,hard
