level,question,answer,context,retrieved_context,final_answer,retriever_time,generator_time,total_time
hard,"An American amateur parachute jumper who reached 123,500 feet with his strato jump, had his record beaten by an Austrian skydiver who is best known for jumping to Earth from a helium balloon on what date?",14-Oct-12,"Nicholas John ""Nick"" Piantanida (August 15, 1932 – August 29, 1966) was an American amateur parachute jumper who reached 123,500 feet (37,642 meters, 23.39 miles) with his ""Strato Jump II"" balloon on February 2, 1966, flying a manned balloon higher than anyone before, a record that stood until Felix Baumgartner's flight on October 14, 2012. Felix Baumgartner (] ; born 20 April 1969) is an Austrian skydiver, daredevil and BASE jumper.  He is best known for jumping to Earth from a helium balloon in the stratosphere on 14 October 2012.","39 miles) with his ""Strato Jump II"" balloon on February 2, 1966, flying a manned balloon higher than anyone before, a record that stood until Felix Baumgartner's flight on October 14, 2012.
Felix Baumgartner (] ; born 20 April 1969) is an Austrian skydiver, daredevil and BASE jumper.  He is best known for jumping to Earth from a helium balloon in the stratosphere on 14 October 2012
When performed with a parachute, it is known as BASE jumping.  The world record for cliff jumping is currently held by Laso Schaller, with a jump of 58.8 m (193 ft).","February 2, 1966",0.009011507034301758,1.0335729122161865,1.0425844192504883
hard,Ernst Stuhlinger developed which kinds of systems with the man who invented the V-2 rocket?,guidance systems,"Ernst Stuhlinger (December 19, 1913 Niederrimbach, Germany – May 25, 2008) was a German-born American atomic, electrical, and rocket scientist.  After being brought to the United States as part of Operation Paperclip, he developed guidance systems with Wernher von Braun's team for the US Army, and later was a scientist with NASA. Wernher Magnus Maximilian Freiherr von Braun (March 23, 1912 – June 16, 1977) was a German, later American, aerospace engineer and space architect credited with inventing the V-2 rocket for Nazi Germany and the Saturn V for the United States.","1977) was a German, later American, aerospace engineer and space architect credited with inventing the V-2 rocket for Nazi Germany and the Saturn V for the United States
Ernst Stuhlinger (December 19, 1913 Niederrimbach, Germany – May 25, 2008) was a German-born American atomic, electrical, and rocket scientist
The Super V-2 was a planned intermediate-range ballistic missile designed in France in 1946–47.  It was the creation of German engineers who had worked on the original V-2 rocket",Rocket systems,0.006444692611694336,0.5337276458740234,0.5401723384857178
hard,How many districts is Obogu a village in?,27,Obogu is a village in Asante Akim South District the southern part of the Ashanti Region of Ghana. The Asante Akim South District is one of the twenty-seven (27) districts in the Ashanti Region of Ghana.,"Obogu is a village in Asante Akim South District the southern part of the Ashanti Region of Ghana.  The village has different ethnic groups but largerly occupied by the Ashanti people
The kinship of Obogu is aligned to the Asante Kingdom.  The mayor is Godfred Abrokwa.
Saboba, Chereponi and Nanumba Districts, Gushiegu and Karaga districts",1,0.008285045623779297,0.43631911277770996,0.44460415840148926
hard,"What is the Dutch company who specializes in sports, clothing, and is known for developing the Shock Stop system classified as?",sports equipment manufacturer,"Shock Stop is a system developed by sports equipment manufacturer Head to damp (reduce) vibration in its range of titanium tennis rackets. Head N.V. is a Dutch sports and clothing company, which sells alpine sking and tennis equipment.","The company is headquartered in Amsterdam, Netherlands.
Shock Stop is a system developed by sports equipment manufacturer Head to damp (reduce) vibration in its range of titanium tennis rackets
is an American multinational corporation that designs and manufactures upper market apparel for men, women and children, and a wide range of licensed products such as footwear, accessories",Head,0.006247758865356445,0.4208219051361084,0.42706966400146484
hard,What consequence of the Townshend Acts resulted in the deaths of five people by British soldiers?,Boston Massacre," The Townshend Acts (1767) were met with resistance in the colonies, prompting the occupation of Boston by British troops in 1768, which eventually resulted in the Boston Massacre of 1770.  They fired into the crowd, without orders, instantly killing three people and wounding others.  Two more people died later of wounds sustained in the incident.","The Townshend Acts (1767) were met with resistance in the colonies, prompting the occupation of Boston by British troops in 1768, which eventually resulted in the Boston Massacre of 1770.
The purpose of the Townshend Acts was to raise revenue in the colonies to pay the salaries of governors and judges so that they would remain loyal to Great Britain
It occurred on 22 November 1975 and resulted in the deaths of three British soldiers.",Boston Massacre of 1770.,0.008179664611816406,1.0426154136657715,1.050795078277588
hard,Who was the director of a Disney film in which Danielle Nicole Panabaker came to prominence for her roles in 2005?,Mike Mitchell,"Danielle Nicole Panabaker (born September 19, 1987) is an American actress.  She began acting as a teenager and first came to prominence for her roles in the Disney films ""Stuck in the Suburbs"" (2004), ""Sky High"" (2005) and ""Read It and Weep"" (2006), the latter alongside her younger sister Kay Panabaker, and in the HBO miniseries ""Empire Falls"" (2005).  It was directed by Mike Mitchell, and written by Paul Hernandez, Robert Schooley and Mark McCorkle.","Danielle Nicole Panabaker (born September 19, 1987) is an American actress
Stephanie Kay Panabaker (born May 2, 1990) is an American actress, voice actress, and zookeeper
She has had recurring roles on the television series ""How to Make It in America"" (2011) and ""Dexter"" (2012–2013) and played one of the lead roles alongside Danielle Panabaker in the film ""Girls",The director of the Disney film is unknown based on the provided context.,0.009132623672485352,1.5627553462982178,1.572692632675171
hard,Which abbey constructed the castle located in Dalton Town with Newton?,Furness Abbey," The oldest listed building is Dalton Castle, a free-standing tower in the centre of the town.  It was constructed by the monks of Furness Abbey for the protection of the nearby market town, and was the building from which the Abbot administered the area and dispensed justice.","Dalton Town with Newton is a civil parish in the Borough of Barrow-in-Furness in Cumbria, England.  It contains 70 listed buildings that are recorded in the National Heritage List for England
The oldest listed building is Dalton Castle, a free-standing tower in the centre of the town
Dalton Castle is a grade I listed 14th-century peel tower situated in Dalton-in-Furness, Cumbria, England, and in the ownership of the National Trust",None.,0.008760213851928711,0.5345311164855957,0.5440001487731934
hard,"Which musician or group is from the US, 3OH!3 or Regina Spektor?",3OH!3,"3OH! 3 (pronounced ""three oh three"") is an American electronic music duo from Boulder, Colorado, made up of Sean Foreman and Nathaniel Motte. Regina Ilyinichna Spektor ( , Russian: Реги́нa Ильи́нична Спе́ктор , ] ; born February 18, 1980) is a Russian-born American singer-songwriter and pianist.","Regina Ilyinichna Spektor ( , Russian: Реги́нa Ильи́нична Спе́ктор , ] ; born February 18, 1980) is a Russian-born American singer-songwriter and pianist
""Us"" is the fifth track from American singer Regina Spektor's major label debut ""Soviet Kitsch""
Far is the fifth studio album by American alternative singer-songwriter Regina Spektor, released in Europe through Sire Records on June 22, 2009 and North America on June 23",Regina Spektor,0.0028634071350097656,0.713986873626709,0.7168502807617188
hard,"Who is a Nobel prize winner for literature, John Galsworthy or Fernando Pessoa?",John Galsworthy,"John Galsworthy {'1': "", '2': "", '3': "", '4': ""} ( ; 14 August 1867 – 31 January 1933) was an English novelist and playwright.  He won the Nobel Prize in Literature in 1932. Fernando António Nogueira Pessoa (] ; June 13, 1888 – November 30, 1935), commonly known as Fernando Pessoa, was a Portuguese poet, writer, literary critic, translator, publisher and philosopher, described as one of the most significant literary figures of the 20th century and one of the greatest poets in the Portuguese language.","and was nominated for the IMPAC Literary Prize (Ireland)
Fernando Pessoa, Javier Marías, Bernardo Atxaga, José Régio and Nobel Prize winner José Saramago
Nobel Prize in Literature, Nobel Peace Prize, and Nobel Prize in Physiology or Medicine",Fernando Pessoa.,0.010280609130859375,0.7604873180389404,0.7707679271697998
hard,This 2006 Iowa Hawkeyes football coach played for University of Connecticut in 1976 as a linebacker?,Kirk Ferentz, The Hawkeyes played their home games at Kinnick Stadium and were coached by Kirk Ferentz.  Ferentz played college football as a linebacker at the University of Connecticut from 1974 to 1976.,"The team was coached by Otto Wagonhurst, the last coach in Iowa Hawkeyes football history to coach for only one season.  The next year, Iowa hired Alden Knipe as the team's head coach.
The Hawkeyes played their home games at Kinnick Stadium and were led by legendary coach Hayden Fry.  The 1988 season marked the 100th season of Iowa Hawkeyes football.
Ken O'Keefe (born August 18, 1953) is an American football coach and former player.  He is currently the Quarterbacks coach for the Iowa Hawkeyes football team, a position he assumed in January 2017",No.,0.008724689483642578,0.5533504486083984,0.5626027584075928
hard,Who is older Baz Luhrmann or Ryan Gosling ?,"""Baz"" Luhrmann","Ryan Thomas Gosling (born November 12, 1980) is a Canadian actor and musician. Mark Anthony ""Baz"" Luhrmann ( ; born 17 September 1962) is an Australian film director, screenwriter and producer best known for ""Red Curtain Trilogy"", comprising his romantic comedy film ""Strictly Ballroom"" (1992), the romantic drama ""Romeo + Juliet"" (1996), and the pastiche-jukebox musical ""Moulin Rouge!","Ryan Thomas Gosling (born November 12, 1980) is a Canadian actor and musician
Best Supporting Actor (Lars Ranthe) and Best Set Design (Charlotte Bay Garnov and Peter Grant)
Sylvester Stallone, Adam Sandler, Don Rickles, Judd Apatow, Cher, Jon Favreau, and Faizon Love","Ryan Gosling was born on November 12, 1980.",0.009356021881103516,1.4928297996520996,1.5021858215332031
hard,"Which building is taller, the Bertelsmann Building or CitySpire Center? CitySpire Center ",CitySpire Center,"The former Bertelsmann Building, now known as 1540 Broadway, is a 44-story, 733 foot (223 m) office tower in Times Square in Manhattan, New York City, standing at West 45th Street. The CitySpire Center is the tallest mixed-use skyscraper in New York City, located on the south side of West 56th Street between 6th and 7th Avenues in Midtown Manhattan.  Finished in 1987, it is 248 meters (814 ft) tall and has 75 floors, with a total area of 359000 sqft .","The former Bertelsmann Building, now known as 1540 Broadway, is a 44-story, 733 foot (223 m) office tower in Times Square in Manhattan, New York City, standing at West 45th Street
The CitySpire Center is the tallest mixed-use skyscraper in New York City, located on the south side of West 56th Street between 6th and 7th Avenues in Midtown Manhattan
Part of a cluster of four tall buildings (along with CitySpire Center, Metropolitan Tower and One57)",CitySpire Center,0.007637500762939453,0.7017931938171387,0.7094306945800781
hard,Who owns the channel that Business Nation aires on monthly?,Comcast,"Business Nation, which debuted on January 24, 2007, is a monthly hour-long newsmagazine airing on CNBC, focusing on the stories behind the business headlines. CNBC is an American basic cable, internet and satellite business news television channel that is owned by NBCUniversal News Group, a division of NBCUniversal, owned by Comcast.","Business Nation, which debuted on January 24, 2007, is a monthly hour-long newsmagazine airing on CNBC, focusing on the stories behind the business headlines
This company was the over-the-air broadcasting arm of USA Networks.
through ownership of the Televisa networks, continues to own the studios",CNBC,0.009712457656860352,0.4737672805786133,0.4840383529663086
hard,"Why was ""Looking For Alaska"", the debut novel of John Micheal Green (born in 1977), challenged in 2015?",profanity and sexually explicit,"John Michael Green (born August 24, 1977) is an American author, vlogger, writer, producer, actor and editor.  He won the 2006 Printz Award for his debut novel, ""Looking for Alaska"", and his sixth novel, ""The Fault in Our Stars"", debuted at number one on ""The New York Times"" Best Seller list in January 2012.  It won the 2006 Michael L. Printz Award from the American Library Association, and led the association's list of most-challenged books for 2015 due to profanity and sexually explicit scenes.","Looking for Alaska is John Green's first novel, published in March 2005 by Dutton Juvenile.  It won the 2006 Michael L
John Michael Green (born August 24, 1977) is an American author, vlogger, writer, producer, actor and editor
Green on Blue: A Novel is a 2015 work of fiction written by Elliot Ackerman",It was not challenged in 2015.,0.008461236953735352,1.1490833759307861,1.1575446128845215
hard,"What setting was used in the generic science fiction role-playing game (RPG) based on the ""D6 System"",  that was derived from  a role-playing game set in the ""Star Wars"" universe?",generic space opera setting," The game system was slightly modified and rereleased in 2004 as ""D6 Space"", which used a generic space opera setting. D6 Space is a generic science fiction role-playing game (RPG) based on the ""D6 System"".","D6 Space is a generic science fiction role-playing game (RPG) based on the ""D6 System""
D6 Adventure is a generic role-playing game system based on the D6 System
D6 Fantasy is a generic fantasy role-playing game (RPG) based on the D6 System","No setting was mentioned for the generic science fiction role-playing game (RPG) based on the ""D6 System"".",0.009368419647216797,2.4022257328033447,2.4115941524505615
hard,Are both Muling and Zhangye a city of the same administrative level?,no,"Muling () is a county-level city of Mudanjiang, southeastern Heilongjiang, Northeast China, on the border with Russia. Zhangye, formerly romanized as Changyeh or known as Kanchow, is a prefecture-level city in central Gansu Province in the People's Republic of China.","Muling () is a county-level city of Mudanjiang, southeastern Heilongjiang, Northeast China, on the border with Russia.  As of 2004, it has an area of 6,094 km2 and a population of 330,000.
Zhangye, formerly romanized as Changyeh or known as Kanchow, is a prefecture-level city in central Gansu Province in the People's Republic of China
Jiangyin dialect has the highest degree of mutual intelligibility with the dialects of the closest neighboring cities of Changzhou and Wuxi but also has a fairly large degree of mutual","Muling is a county-level city, while Zhangye is a prefecture-level city.",0.0053980350494384766,1.9983031749725342,2.0037012100219727
hard,Which mayor featured in The Jazz of the City Atlanta currently serves as a member of the board of directors for Delta Air Lines?,Shirley Franklin,"The Jazz of the City Atlanta is an historic, color portrait of over 100 jazz musicians surrounding Mayor Shirley Franklin created in the Atlanta City Hall Atrium.  She currently serves as a member on the board of directors for both Delta Air Lines and Mueller Water Products.","The Jazz of the City Atlanta is an historic, color portrait of over 100 jazz musicians surrounding Mayor Shirley Franklin created in the Atlanta City Hall Atrium
He would later serve as chief executive officer of Delta Air Lines and hold a seat on its board of directors until his death.
She currently serves as a member on the board of directors for both Delta Air Lines and Mueller Water Products.",Shirley Franklin,0.009226560592651367,0.6611196994781494,0.6703462600708008
hard,What is the name of the terrorist group of which actor Sanjeev Jaiswal portrayed a member in his film debut?,Lashkar-e-Taiba," The film stars Sanjeev Jaiswal in his film debut, playing the role of terrorist Ajmal Kasab, with art direction by Uday Singh. Mohammed Ajmal Amir Kasab (Urdu: ‎ ) ‎; 13 July 1987 – 21 November 2012) was a Pakistani militant and a member of the Lashkar-e-Taiba Islamist group, through which he took part in the 2008 Mumbai terrorist attacks in Maharashtra state of India.","Sanjeev Jaiswal (born 18 February 1988) is an Indian film actor.  Jaiswal has acted in 2 Hindi films, a drama and an action thriller
The film stars Sanjeev Jaiswal in his film debut, playing the role of terrorist Ajmal Kasab, with art direction by Uday Singh.  It also features Nana Patekar in a pivotal role
a film based on the 2008 Mumbai attacks, in which he played a lead role, Mohammed Ajmal Amir Kasab, with Nana Patekar And Sadh Orhan",Ajmal Kasab,0.008942842483520508,0.7493257522583008,0.7589499950408936
hard,"Tunjungan Plaza is the second largest shopping center in Surabaya behind which 180,000 sq m mall?",Pakuwon Mall,"Tunjungan Plaza (TP) is the second-biggest shopping center in Surabaya after Pakuwon Mall. Pakuwon Mall (formerly Supermal Pakuwon Indah, abbreviated SPI) is the biggest mall in Surabaya with net leasable area of 180,000 m.","Tunjungan Plaza (TP) is the second-biggest shopping center in Surabaya after Pakuwon Mall
Pakuwon Mall (formerly Supermal Pakuwon Indah, abbreviated SPI) is the biggest mall in Surabaya with net leasable area of 180,000 m.  This mall is connected with Pakuwon Trade Center (PTC)
This mall was first opened at November 2003 by PT Pakuwon Jati Tbk, two years after Pakuwon Group opened Tunjungan Plaza IV.  Pakuwon Mall has six floors, while Pakuwon Trade Center has only three.",Pakuwon Mall.,0.008733510971069336,0.8200550079345703,0.8293664455413818
hard," Things Are Getting Better is the 11th album by Julian Edwin Adderley, also known as what?",Cannonball Adderley,"Things Are Getting Better is the 11th album by jazz saxophonist Cannonball Adderley, and his second release on the Riverside label, featuring performances with Milt Jackson, Wynton Kelly, Percy Heath and Art Blakey. Julian Edwin ""Cannonball"" Adderley (September 15, 1928 – August 8, 1975) was a jazz alto saxophonist of the hard bop era of the 1950s and 1960s.","Things Are Getting Better is the 11th album by jazz saxophonist Cannonball Adderley, and his second release on the Riverside label, featuring performances with Milt Jackson, Wynton Kelly
Great Love Themes is an album recorded in April 1966 by jazz saxophonist Julian Edwin ""Cannonball"" Adderley
which shares a name with the album",Cannonball Adderley.,0.010053873062133789,0.9308285713195801,0.9408824443817139
hard,What part does the actor in the Men With Guns movie portray in the show Narcos? ,Gilberto Rodríguez Orejuela,"Men with Guns (Spanish: Hombres armados ) is a 1997 American drama film written and directed by John Sayles and starring Federico Luppi, Damián Delgado, Damián Alcázar and Mandy Patinkin. Damián Alcázar (born January 8, 1953 in Jiquilpan, Michoacán, Mexico) is a Mexican actor, who is best known for potraying Colombian drug lord Gilberto Rodríguez Orejuela in the Netflix series Narcos","Damián Alcázar (born January 8, 1953 in Jiquilpan, Michoacán, Mexico) is a Mexican actor, who is best known for potraying Colombian drug lord Gilberto Rodríguez Orejuela in the Netflix series Narcos
Men with Guns (Spanish: Hombres armados ) is a 1997 American drama film written and directed by John Sayles and starring Federico Luppi, Damián Delgado, Damián Alcázar and Mandy Patinkin
who also narrates the movie",Colombian drug lord Gilberto Rodríguez Orejuela.,0.011757373809814453,1.5581343173980713,1.5698916912078857
hard,"Between Nikki, Wild Dog of the North and Miracle which movie was about the United States men's hockey team?",Miracle,"Nikki, Wild Dog of the North is the title character and a 1961 Walt Disney film directed by Jack Couffer and Don Haldane. Miracle is a 2004 American sports docudrama about the United States men's hockey team, led by head coach Herb Brooks, portrayed by Kurt Russell, that won the gold medal in the 1980 Winter Olympics.","Miracle on Ice is a 1981 American television sports docudrama for ABC about the United States men's hockey team, led by head coach Herb Brooks (Karl Malden)
Nikki, Wild Dog of the North is the title character and a 1961 Walt Disney film directed by Jack Couffer and Don Haldane.
Miracle is a 2004 American sports docudrama about the United States men's hockey team, led by head coach Herb Brooks, portrayed by Kurt Russell, that won the gold medal in the 1980 Winter Olympics",Miracle on Ice,0.009538888931274414,0.7298851013183594,0.74013352394104
hard,What is the name of the music artist talked about in the paragraph's?,Taylor Swift,"""Ronan"" is a charity single released on September 8, 2012, by American singer Taylor Swift to the iTunes Store. The 1989 World Tour was the fourth concert tour by American singer-songwriter Taylor Swift, in support of her fifth studio album, ""1989"" (2014).","with music by Zbigniew Preisner
Musically, ""Speak to Me"" is a piano ballad instrumentally complete with strings, booming drums and cellos and features lyrics in which the protagonist pleads for love.
He is now remembered best for words he supplied to traditional airs, such as ""My Lagan Love"" and ""Gartan Mother's Lullaby""; his verse was also set to music by Arnold Bax and Ivor Gurney.",The name of the music artist is Ivor Gurney.,0.009165763854980469,1.450469732284546,1.4596354961395264
hard,Where is the clubhouse of the Danish football club that lost in the 2010-11 Danish Superliga?,Ådalen," F.C. Copenhagen secured the title when Odense lost 1-2 to Nordsjælland on 21 April 2011, for their ninth Danish championship.  OB's clubhouse is located in Ådalen near Odense River.","The club has won three Danish championships and five Danish Cup trophies.  OB play in the Danish Superliga and their home field is EWII Park in Odense on Funen
The club had the most successful season in its history, winning the Danish Superliga for a fourth time and the Danish Cup for a third time
The 2010–11 Danish Superliga season was the 21st season of the Danish Superliga championship, which decides the Danish football championship",Odense on Funen,0.008744001388549805,0.7953920364379883,0.8048520088195801
hard,"IIT Kanpur Airport has a service for which company's helicopters, based out of the Juhu Aerodrome?",Pawan Hans," Pawan Hans began a helicopter ferry service to Lucknow from June 2013, making IIT Kanpur the first academic institution to have such a facility. Pawan Hans Limited is a helicopter service company based in New Delhi, India.  The operations are based at the Juhu Aerodrome in Vile Parle (West), Mumbai.","IIT Kanpur Airport, also called Kalyanpur Airport, is located at Kalyanpur near Kanpur, India.  It is used by the Aerospace Engineering department of IIT Kanpur
Juhu Aerodrome (ICAO: VAJJ) is located in Juhu, an upmarket residential suburb of Mumbai, India.  It is used by small General Aviation aircraft and helicopters
Kanpur Airport (IATA: KNU, ICAO: VICX) or Ganesh Shanker Vidhyarthi Airport is an airport that was originally designated for the Indian Air Force",None,0.008273601531982422,0.45973992347717285,0.4680135250091553
hard,"Which mountain is higher, Chamlang in Nepal, or the notoriously craggy ""Ogre"", Baintha Brakk in Pakistan?",Chamlang," Chamlang has an elevation of 7319 m . Baintha Brakk (Urdu: بائنتھا براک‎ ) or The Ogre is a steep, craggy mountain, 7285 m high, in the Panmah Muztagh, a subrange of the Karakoram mountain range.","Baintha Brakk (Urdu: بائنتھا براک‎ ) or The Ogre is a steep, craggy mountain, 7285 m high, in the Panmah Muztagh, a subrange of the Karakoram mountain range
Chamlang is a mountain in the Nepalese Himalayas, near Makalu.  It lies in the southern section of the Mahalangur subrange of the Himalayas.  Chamlang has an elevation of 7319 m .
In particular, the highest of the Panmah peaks, Baintha Brakk (The Ogre) (7,285 m/23,901 feet), is a very difficult climb; it has seen only two ascents",Chamlang (7319 m) is higher than Baintha Brakk (7285 m).,0.007120609283447266,2.1422924995422363,2.1494131088256836
hard,What Division I college that is part of the Big 12 Conference did Clint Ingram attend?,Oklahoma Sooners football,"Clint Ingram (born March 21, 1983) is a former American football linebacker. The Oklahoma Sooners football program is a college football team that represents the University of Oklahoma (variously ""Oklahoma"" or ""OU"").  The team is currently a member of the Big 12 Conference, which is in Division I Football Bowl Subdivision (formerly Division I-A) of the National Collegiate Athletic Association (NCAA).","The team is currently a member of the Big 12 Conference, which is in Division I Football Bowl Subdivision (formerly Division I-A) of the National Collegiate Athletic Association (NCAA)
The team is currently a member of the Big 12 Conference, which is in Division I Football Bowl Subdivision (formerly Division I-A) of the National Collegiate Athletic Association (NCAA)
The Big 12 Conference is a ten-school collegiate athletic conference headquartered in Irving, Texas",None,0.009541749954223633,0.4657261371612549,0.4752678871154785
hard,"Which band formed in Europe, Finger Eleven or Fatherson?",Fatherson,"Finger Eleven is a Canadian rock band from Burlington, Ontario, formed in 1990. Fatherson are a three-piece Scottish band based in Glasgow and formed in Kilmarnock.","Finger Eleven is a Canadian rock band from Burlington, Ontario, formed in 1990
Finger Eleven is the third studio album from the Canadian alternative rock band Finger Eleven.  Because of its commercial success, they were welcomed to the SnoCore 2004 tour
Black is best known for his role as lead guitarist in the band Finger Eleven since 1990, but he also has launched a solo career and has a side-project with a fellow Finger Eleven band member","Finger Eleven formed in Canada, not Europe.",0.008287906646728516,1.199131727218628,1.2078073024749756
hard,In what nation is it the job of Mousa Esmaeilpour to support learns or clients in achieving a specific personal or professional goal specifically in bodybuilding?,Iran,"Mousa Esmaeilpour Karimi (Persian: موسی اسماعیل پور کریمی‎ ‎ ) (Born September 21, 1981 in Babol , Mazandaran , Iran) is an Iranian professional bodybuilder and coach. Coaching is a form of development in which a person called a ""coach"" supports a learner or client in achieving a specific personal or professional goal by providing training and guidance.","Mousa Esmaeilpour Karimi (Persian: موسی اسماعیل پور کریمی‎ ‎ ) (Born September 21, 1981 in Babol , Mazandaran , Iran) is an Iranian professional bodybuilder and coach.
The range of subjects includes food, nutrition, workouts, beauty, and cooking.  It was founded by J. I. Rodale and is currently led by Editorial Director Anne Alexander
""Bodyfueling"" is a term she coined and has used to promote her philosophy of increased health through knowing the important details about how the body works and the important interactions between",Iran,0.006521940231323242,0.49057459831237793,0.49782252311706543
hard,Who was drafted by the Jacksonville Jaguars in 2013 that was back-up on 2009 Michigan football team?,Denard Robinson," He was a starting quarterback for the 2009 Michigan Wolverines football team ahead of Denard Robinson, and Robinson's back up for the 2010 Michigan Wolverines football team before he lost the starting job and left the program in January 2011 when head coach Rich Rodriguez was replaced by Brady Hoke.  He was drafted by the Jacksonville Jaguars in the fifth round of the 2013 NFL Draft.","He was drafted by the Jacksonville Jaguars in the fifth round of the 2013 NFL Draft
He was drafted by the Jacksonville Jaguars in the seventh round (208th overall) of the 2013 NFL Draft
He was selected by the Jacksonville Jaguars in the 1995 NFL Expansion Draft.  He had to retire during the 1997 season due to a condition in his neck.","The Jacksonville Jaguars drafted someone in 2013, but it is unclear which specific individual was drafted since there are multiple instances of draft information provided. However, we can infer that one of the individuals drafted by the Jacksonville Jaguars in 2013 might have been a back-up on the 2009 Michigan football team because one of them had to retire due to a condition in his neck during the 1997 season, but the other two were drafted in different years (2013) and not mentioned as being part of the 2009 Michigan football team.",0.007983684539794922,10.192482709884644,10.20109248161316
hard,"What familiar device was invented by human-computer interface engineer Douglas Engelbart, creator of hypertext?",mouse," It was originally conceived by Douglas Engelbart for his creation of hypertext.  He is best known for his work on founding the field of human–computer interaction, particularly while at his Augmentation Research Center Lab in SRI International, which resulted in creation of the computer mouse, and the development of hypertext, networked computers, and precursors to graphical user interfaces.","which resulted in creation of the computer mouse, and the development of hypertext, networked computers, and precursors to graphical user interfaces
Douglas Carl Engelbart (January 30, 1925 – July 2, 2013) was an American engineer and inventor, and an early computer and Internet pioneer
the NLS system was the first to employ the practical use of hypertext links, the mouse, raster-scan video monitors, information organized by relevance, screen windowing, presentation programs",Computer mouse.,0.004847049713134766,0.7220866680145264,0.7269337177276611
hard,"When Kendall Dewan Marshall was drafted into the NBA, where was the drafting ceremony held?","Prudential Center in Newark, New Jersey","Kendall Dewan Marshall (born August 19, 1991) is an American professional basketball player for the Milwaukee Bucks of the National Basketball Association (NBA).  He was born in Dumfries, Virginia, and attended Bishop O'Connell High School in Arlington, Virginia. The 2012 NBA Draft was held on June 28, 2012, at Prudential Center in Newark, New Jersey.","Kendall Dewan Marshall (born August 19, 1991) is an American professional basketball player for the Milwaukee Bucks of the National Basketball Association (NBA)
and was drafted into the National Basketball Association (NBA) by the Dallas Mavericks in the first round of the 1985 NBA draft, with the eighth overall pick
He was drafted by the Philadelphia 76ers in the 2013 NBA draft, but he was traded on draft night to the Wizards","The drafting ceremony was not held in 1985 because Kendall Dewan Marshall was drafted by the Dallas Mavericks in the first round of the 1985 NBA draft with the eighth overall pick. Therefore, the answer is: nowhere (no specific location mentioned).",0.009586334228515625,4.667929172515869,4.677515506744385
hard,"In what year was the director of ""Before the Revolution"" born?",1940,"Before the Revolution (Italian: Prima della rivoluzione ) is a 1964 Italian romantic drama film directed by Bernardo Bertolucci. Bernardo Bertolucci (] ; born 16 March 1940) is an Italian director and screenwriter, whose films include ""The Conformist"", ""Last Tango in Paris"", ""1900"", ""The Last Emperor"", ""The Sheltering Sky"", ""Stealing Beauty"" and ""The Dreamers"".","This film is the first cinematic project after revolution.
Although the movement had a minor role in pre-war politics
Before the Revolution (Italian: Prima della rivoluzione ) is a 1964 Italian romantic drama film directed by Bernardo Bertolucci",1964,0.010694026947021484,0.5325217247009277,0.5439088344573975
hard,What America physicist was a spokesperson at the LIGO Scientific Collaboration?,"Rainer ""Rai"" Weiss","The LIGO Scientific Collaboration (LSC) is a scientific collaboration of international physics institutes and research groups dedicated to the search for gravitational waves.  Barish appointed Rainer Weiss as the first spokesperson. Rainer ""Rai"" Weiss ( ; ] ; born September 29, 1932) is an American physicist, known for his contributions in gravitational physics and astrophysics.","Argentina ) is a professor of physics and astronomy at the Louisiana State University and was the spokesperson for the LIGO Scientific Collaboration from March 2011 until March 2017
and all other scientific activities, and it includes scientists from both LIGO Laboratory and collaborating institutions
1959) is an American physicist and director of the Max Planck Institute for Gravitational Physics in Hannover Germany and leader of the Einstein@Home project for the LIGO Scientific Collaboration",David Reitze,0.008692502975463867,0.6721649169921875,0.6808574199676514
hard,"An icelandic professional strongman plays a character nicknamed ""The Mountain"" in what series of novels?",A Song of Ice and Fire,"Hafþór Júlíus ""Thor"" Björnsson (] ; also Hafthor Julius Bjornsson, born November 26, 1988) is an Icelandic professional strongman, actor, and former professional basketball player. Gregor Clegane, nicknamed ""The Mountain That Rides"" or simply ""The Mountain"", is a fictional character in the ""A Song of Ice and Fire"" series of fantasy novels by American author George R. R. Martin, and its television adaptation ""Game of Thrones"".","Hafþór Júlíus ""Thor"" Björnsson (] ; also Hafthor Julius Bjornsson, born November 26, 1988) is an Icelandic professional strongman, actor, and former professional basketball player
He plays Ser Gregor ""The Mountain"" Clegane in the HBO series ""Game of Thrones"".
The mountain is named after Huldra in Scandinavian folklore.","""Game of Thrones""",0.009389400482177734,0.782045841217041,0.7914352416992188
hard,Which team defeated the 49ers by 34-31 in the 2013 Super Bowl?,Baltimore Ravens," However, the season ended with their first-ever defeat in the Super Bowl, falling to the Baltimore Ravens, 34-31.  The Ravens defeated the 49ers by the score of 34–31, handing the 49ers their first Super Bowl loss in franchise history.","The 1982 San Francisco 49ers season was the team's 33rd in the league.  The team was coming off a Super Bowl victory over the Cincinnati Bengals
The Ravens defeated the 49ers by the score of 34–31, handing the 49ers their first Super Bowl loss in franchise history
The Packers started the 2013 season with a rematch with the 49ers in San Francisco.  They lost the game 34-28",The Ravens defeated the 49ers by the score of 34-31.,0.005827426910400391,1.7004380226135254,1.7062654495239258
